Image_path,Insurance_company,Cost_of_vehicle,Min_coverage,Expiry_date,Max_coverage,Condition,Amount
0092_0165.jpg,AA,50500.0,1262.5,2023-01-17,12703.0,1,621.0
0092_0166.jpg,AA,50500.0,1262.5,2023-01-17,12703.0,1,621.0
0093_0167.jpg,BB,32500.0,812.5,2024-06-11,8203.0,1,459.0
0093_0168.jpg,BB,32500.0,812.5,2024-06-11,8203.0,1,459.0
0094_0169.jpg,B,40200.0,1005.0,2028-05-23,10128.0,1,6385.0
0094_0170.jpg,B,40200.0,1005.0,2028-05-23,10128.0,1,6385.0
0095_0171.jpg,AA,24900.0,622.5,2027-12-30,6303.0,1,7381.0
0095_0172.jpg,AA,24900.0,622.5,2027-12-30,6303.0,1,7381.0
0096_0173.jpg,B,32500.0,812.5,2025-02-07,8203.0,1,103.0
0096_0174.jpg,B,32500.0,812.5,2025-02-07,8203.0,1,103.0
0097_0175.jpg,O,51300.0,1282.5,2022-10-17,12903.0,1,3434.0
0097_0176.jpg,O,51300.0,1282.5,2022-10-17,12903.0,1,3434.0
0098_0177.jpg,B,51800.0,1295.0,2023-05-12,13028.0,1,5803.0
0098_0178.jpg,B,51800.0,1295.0,2023-05-12,13028.0,1,5803.0
0099_0179.jpg,BQ,,,2025-04-08,,1,3769.0
0099_0180.jpg,BQ,,,2025-04-08,,1,3769.0
0100_0181.jpg,RE,45900.0,1147.5,2025-04-22,11553.0,1,3117.0
0100_0182.jpg,RE,45900.0,1147.5,2025-04-22,11553.0,1,3117.0
0101_0183.jpg,O,30200.0,755.0,2023-04-05,7628.0,1,4138.0
0101_0184.jpg,O,30200.0,755.0,2023-04-05,7628.0,1,4138.0
0102_0185.jpg,AC,53000.0,1325.0,2027-06-23,13328.0,1,5903.0
0102_0186.jpg,AC,53000.0,1325.0,2027-06-23,13328.0,1,5903.0
0103_0187.jpg,A,42000.0,1050.0,2025-02-11,10578.0,1,6864.0
0103_0188.jpg,A,42000.0,1050.0,2025-02-11,10578.0,1,6864.0
0104_0189.jpg,AA,37400.0,935.0,2024-05-27,9428.0,1,4786.0
0104_0190.jpg,AA,37400.0,935.0,2024-05-27,9428.0,1,4786.0
0105_0191.jpg,B,29800.0,745.0,2023-09-17,7528.0,1,5784.0
0105_0192.jpg,B,29800.0,745.0,2023-09-17,7528.0,1,5784.0
0106_0193.jpg,B,,,2023-03-19,,1,3212.0
0106_0194.jpg,B,,,2023-03-19,,1,3212.0
0107_0195.jpg,BC,45700.0,1142.5,2023-11-30,11503.0,1,
0107_0196.jpg,BC,45700.0,1142.5,2023-11-30,11503.0,1,
0108_0197.jpg,BC,53500.0,1337.5,2024-08-26,13453.0,1,7109.0
0108_0198.jpg,BC,53500.0,1337.5,2024-08-26,13453.0,1,7109.0
0109_0199.jpg,DA,,,2028-12-03,,1,4138.0
0109_0200.jpg,DA,,,2028-12-03,,1,4138.0
0110_0201.jpg,DA,30300.0,757.5,2026-09-21,7653.0,1,6091.0
0110_0202.jpg,DA,30300.0,757.5,2026-09-21,7653.0,1,6091.0
0112_0203.jpg,O,47300.0,1182.5,2026-10-03,11903.0,1,8926.0
0112_0204.jpg,O,47300.0,1182.5,2026-10-03,11903.0,1,8926.0
0113_0205.jpg,AC,50700.0,1267.5,2021-11-05,12753.0,1,4349.0
0113_0206.jpg,AC,50700.0,1267.5,2021-11-05,12753.0,1,4349.0
0114_0207.jpg,C,36300.0,907.5,2026-06-01,9153.0,1,5374.0
0114_0208.jpg,C,36300.0,907.5,2026-06-01,9153.0,1,5374.0
0115_0209.jpg,A,38900.0,972.5,2022-11-08,9803.0,1,3476.0
0115_0210.jpg,A,38900.0,972.5,2022-11-08,9803.0,1,3476.0
0116_0211.jpg,BB,25000.0,625.0,2025-12-22,6328.0,1,2550.0
0116_0212.jpg,BB,25000.0,625.0,2025-12-22,6328.0,1,2550.0
0117_0213.jpg,AC,27700.0,692.5,2025-01-11,7003.0,1,406.0
0117_0214.jpg,AC,27700.0,692.5,2025-01-11,7003.0,1,406.0
0118_0215.jpg,RE,23400.0,585.0,2023-07-30,5928.0,1,4527.0
0118_0216.jpg,RE,23400.0,585.0,2023-07-30,5928.0,1,4527.0
0119_0217.jpg,O,30800.0,770.0,2023-07-22,7778.0,1,3130.0
0119_0218.jpg,O,30800.0,770.0,2023-07-22,7778.0,1,3130.0
0120_0219.jpg,RE,41600.0,1040.0,2024-11-06,10478.0,1,948.0
0120_0220.jpg,RE,41600.0,1040.0,2024-11-06,10478.0,1,948.0
0121_0221.jpg,O,36100.0,902.5,2024-01-22,9103.0,1,3427.0
0121_0222.jpg,O,36100.0,902.5,2024-01-22,9103.0,1,3427.0
0122_0223.jpg,AC,53000.0,1325.0,2022-01-02,13328.0,1,4273.0
0122_0224.jpg,AC,53000.0,1325.0,2022-01-02,13328.0,1,4273.0
0123_0225.jpg,AA,35500.0,887.5,2023-05-16,8953.0,1,5514.0
0123_0226.jpg,AA,35500.0,887.5,2023-05-16,8953.0,1,5514.0
0124_0227.jpg,BQ,45900.0,1147.5,2024-01-24,11553.0,1,584.0
0124_0228.jpg,BQ,45900.0,1147.5,2024-01-24,11553.0,1,584.0
0125_0229.jpg,DA,28300.0,707.5,2024-01-17,7153.0,1,4543.0
0125_0230.jpg,DA,28300.0,707.5,2024-01-17,7153.0,1,4543.0
0126_0231.jpg,BB,34400.0,860.0,2027-08-02,8678.0,1,3815.0
0126_0232.jpg,BB,34400.0,860.0,2027-08-02,8678.0,1,3815.0
0127_0233.jpg,O,37600.0,940.0,2022-11-01,9478.0,1,5582.0
0127_0234.jpg,O,37600.0,940.0,2022-11-01,9478.0,1,5582.0
0128_0235.jpg,C,49300.0,1232.5,2022-10-17,12403.0,1,4004.0
0128_0236.jpg,C,49300.0,1232.5,2022-10-17,12403.0,1,4004.0
0129_0237.jpg,AA,33500.0,837.5,2023-08-23,8453.0,1,3804.0
0129_0238.jpg,AA,33500.0,837.5,2023-08-23,8453.0,1,3804.0
0130_0239.jpg,O,48900.0,1222.5,2022-12-30,12303.0,1,3490.0
0130_0240.jpg,O,48900.0,1222.5,2022-12-30,12303.0,1,3490.0
0131_0241.jpg,DA,29500.0,737.5,2027-04-20,7453.0,1,6261.0
0131_0242.jpg,DA,29500.0,737.5,2027-04-20,7453.0,1,6261.0
0132_0243.jpg,BC,29200.0,730.0,2026-02-11,7378.0,1,5036.0
0132_0244.jpg,BC,29200.0,730.0,2026-02-11,7378.0,1,5036.0
0133_0245.jpg,AC,41200.0,1030.0,2026-03-19,10378.0,1,6462.0
0133_0246.jpg,AC,41200.0,1030.0,2026-03-19,10378.0,1,6462.0
0134_0247.jpg,B,48700.0,1217.5,2028-12-19,12253.0,1,4508.0
0134_0248.jpg,B,48700.0,1217.5,2028-12-19,12253.0,1,4508.0
0135_0249.jpg,A,29600.0,740.0,2026-12-29,7478.0,1,7970.0
0135_0250.jpg,A,29600.0,740.0,2026-12-29,7478.0,1,7970.0
0136_0251.jpg,BB,44600.0,1115.0,2022-11-24,11228.0,1,7569.0
0136_0252.jpg,BB,44600.0,1115.0,2022-11-24,11228.0,1,7569.0
0137_0253.jpg,B,38500.0,962.5,2024-09-23,9703.0,1,3527.0
0137_0254.jpg,B,38500.0,962.5,2024-09-23,9703.0,1,3527.0
0139_0255.jpg,B,39300.0,982.5,2024-10-05,9903.0,1,5409.0
0139_0256.jpg,B,39300.0,982.5,2024-10-05,9903.0,1,5409.0
0140_0257.jpg,BC,46500.0,1162.5,2026-12-20,11703.0,1,5555.0
0140_0258.jpg,BC,46500.0,1162.5,2026-12-20,11703.0,1,5555.0
0141_0259.jpg,DA,40600.0,1015.0,2025-05-12,10228.0,1,662.0
0141_0260.jpg,DA,40600.0,1015.0,2025-05-12,10228.0,1,662.0
0142_0261.jpg,O,48300.0,1207.5,2027-09-11,12153.0,1,4841.0
0142_0262.jpg,O,48300.0,1207.5,2027-09-11,12153.0,1,4841.0
0143_0263.jpg,DA,38700.0,967.5,2023-05-09,9753.0,1,1726.0
0143_0264.jpg,DA,38700.0,967.5,2023-05-09,9753.0,1,1726.0
0144_0265.jpg,BQ,35800.0,895.0,2026-06-26,9028.0,1,2899.0
0144_0266.jpg,BQ,35800.0,895.0,2026-06-26,9028.0,1,2899.0
0145_0267.jpg,AC,23500.0,587.5,2022-05-08,5953.0,1,5440.0
0145_0268.jpg,AC,23500.0,587.5,2022-05-08,5953.0,1,5440.0
0146_0269.jpg,DA,45800.0,1145.0,2028-08-20,11528.0,1,4789.0
0146_0270.jpg,DA,45800.0,1145.0,2028-08-20,11528.0,1,4789.0
0147_0271.jpg,C,28900.0,722.5,2024-01-22,7303.0,1,1573.0
0147_0272.jpg,C,28900.0,722.5,2024-01-22,7303.0,1,1573.0
0148_0273.jpg,BQ,32800.0,820.0,2026-09-28,8278.0,1,
0148_0274.jpg,BQ,32800.0,820.0,2026-09-28,8278.0,1,
0150_0275.jpg,RE,25100.0,627.5,2026-09-21,6353.0,1,8443.0
0150_0276.jpg,RE,25100.0,627.5,2026-09-21,6353.0,1,8443.0
0151_0277.jpg,A,47100.0,1177.5,2022-03-13,11853.0,1,2841.0
0151_0278.jpg,A,47100.0,1177.5,2022-03-13,11853.0,1,2841.0
0152_0279.jpg,DA,29500.0,737.5,2027-01-17,7453.0,1,5408.0
0152_0280.jpg,DA,29500.0,737.5,2027-01-17,7453.0,1,5408.0
0153_0281.jpg,BC,24100.0,602.5,2027-10-08,6103.0,1,8601.0
0153_0282.jpg,BC,24100.0,602.5,2027-10-08,6103.0,1,8601.0
0154_0283.jpg,C,27300.0,682.5,2026-12-15,6903.0,1,6471.0
0154_0284.jpg,C,27300.0,682.5,2026-12-15,6903.0,1,6471.0
0155_0285.jpg,AC,52700.0,1317.5,2026-12-15,13253.0,1,3521.0
0155_0286.jpg,AC,52700.0,1317.5,2026-12-15,13253.0,1,3521.0
0156_0287.jpg,A,45000.0,1125.0,2028-05-25,11328.0,1,544.0
0156_0288.jpg,A,45000.0,1125.0,2028-05-25,11328.0,1,544.0
0157_0289.jpg,O,53000.0,1325.0,2027-05-18,13328.0,1,5316.0
0157_0290.jpg,O,53000.0,1325.0,2027-05-18,13328.0,1,5316.0
0158_0291.jpg,AC,33500.0,837.5,2023-07-20,8453.0,1,563.0
0158_0292.jpg,AC,33500.0,837.5,2023-07-20,8453.0,1,563.0
0159_0293.jpg,AC,,,2027-09-27,,1,603.0
0159_0294.jpg,AC,,,2027-09-27,,1,603.0
0160_0295.jpg,A,30400.0,760.0,2021-12-12,7678.0,1,3592.0
0160_0296.jpg,A,30400.0,760.0,2021-12-12,7678.0,1,3592.0
0161_0297.jpg,BB,51700.0,1292.5,2022-01-13,13003.0,1,634.0
0161_0298.jpg,BB,51700.0,1292.5,2022-01-13,13003.0,1,634.0
0162_0299.jpg,BC,40800.0,1020.0,2022-04-03,10278.0,1,7009.0
0162_0300.jpg,BC,40800.0,1020.0,2022-04-03,10278.0,1,7009.0
0163_0301.jpg,BQ,24400.0,610.0,2027-10-14,6178.0,1,6573.0
0163_0302.jpg,BQ,24400.0,610.0,2027-10-14,6178.0,1,6573.0
0164_0303.jpg,BC,45000.0,1125.0,2026-01-20,11328.0,1,787.0
0164_0304.jpg,BC,45000.0,1125.0,2026-01-20,11328.0,1,787.0
0165_0305.jpg,A,38600.0,965.0,2026-09-14,9728.0,1,6628.0
0165_0306.jpg,A,38600.0,965.0,2026-09-14,9728.0,1,6628.0
0166_0307.jpg,A,43600.0,1090.0,2024-10-14,10978.0,1,5262.0
0166_0308.jpg,A,43600.0,1090.0,2024-10-14,10978.0,1,5262.0
0167_0309.jpg,DA,48400.0,1210.0,2027-12-08,12178.0,1,2270.0
0167_0310.jpg,DA,48400.0,1210.0,2027-12-08,12178.0,1,2270.0
0168_0311.jpg,O,28100.0,702.5,2025-06-22,7103.0,1,3957.0
0168_0312.jpg,O,28100.0,702.5,2025-06-22,7103.0,1,3957.0
0169_0313.jpg,AA,,,2026-01-11,,1,5203.0
0169_0314.jpg,AA,,,2026-01-11,,1,5203.0
0170_0315.jpg,AC,26600.0,665.0,2023-12-26,6728.0,1,6520.0
0170_0316.jpg,AC,26600.0,665.0,2023-12-26,6728.0,1,6520.0
0171_0317.jpg,DA,45500.0,1137.5,2024-07-08,11453.0,1,100.0
0171_0318.jpg,DA,45500.0,1137.5,2024-07-08,11453.0,1,100.0
0172_0319.jpg,AA,41400.0,1035.0,2026-11-08,10428.0,1,7091.0
0172_0320.jpg,AA,41400.0,1035.0,2026-11-08,10428.0,1,7091.0
0175_0321.jpg,BB,31800.0,795.0,2025-01-31,8028.0,1,5552.0
0175_0322.jpg,BB,31800.0,795.0,2025-01-31,8028.0,1,5552.0
0176_0323.jpg,O,27400.0,685.0,2024-02-29,6928.0,1,10427.0
0176_0324.jpg,O,27400.0,685.0,2024-02-29,6928.0,1,10427.0
0177_0325.jpg,B,26500.0,662.5,2028-02-22,6703.0,1,2954.0
0177_0326.jpg,B,26500.0,662.5,2028-02-22,6703.0,1,2954.0
0178_0327.jpg,B,40500.0,1012.5,2026-03-10,10203.0,1,6197.0
0178_0328.jpg,B,40500.0,1012.5,2026-03-10,10203.0,1,6197.0
0179_0329.jpg,O,30000.0,750.0,2026-01-29,7578.0,1,4121.0
0179_0330.jpg,O,30000.0,750.0,2026-01-29,7578.0,1,4121.0
0180_0331.jpg,C,37300.0,932.5,2027-01-05,9403.0,1,5767.0
0180_0332.jpg,C,37300.0,932.5,2027-01-05,9403.0,1,5767.0
0181_0333.jpg,DA,40500.0,1012.5,2027-09-13,10203.0,1,9855.0
0181_0334.jpg,DA,40500.0,1012.5,2027-09-13,10203.0,1,9855.0
0182_0335.jpg,B,39400.0,985.0,2026-04-27,9928.0,1,4546.0
0182_0336.jpg,B,39400.0,985.0,2026-04-27,9928.0,1,4546.0
0183_0337.jpg,O,45400.0,1135.0,2027-05-05,11428.0,1,6805.0
0183_0338.jpg,O,45400.0,1135.0,2027-05-05,11428.0,1,6805.0
0184_0339.jpg,AA,51600.0,1290.0,2022-09-12,12978.0,1,499.0
0184_0340.jpg,AA,51600.0,1290.0,2022-09-12,12978.0,1,499.0
0185_0341.jpg,BC,26600.0,665.0,2025-11-24,6728.0,1,7224.0
0185_0342.jpg,BC,26600.0,665.0,2025-11-24,6728.0,1,7224.0
0186_0343.jpg,BQ,,,2022-10-24,,1,8206.0
0186_0344.jpg,BQ,,,2022-10-24,,1,8206.0
0187_0345.jpg,C,39700.0,992.5,2027-07-03,10003.0,1,9797.0
0187_0346.jpg,C,39700.0,992.5,2027-07-03,10003.0,1,9797.0
0188_0347.jpg,BC,51000.0,1275.0,2027-06-25,12828.0,1,3090.0
0188_0348.jpg,BC,51000.0,1275.0,2027-06-25,12828.0,1,3090.0
0189_0349.jpg,A,48700.0,1217.5,2028-04-26,12253.0,1,3192.0
0189_0350.jpg,A,48700.0,1217.5,2028-04-26,12253.0,1,3192.0
0190_0351.jpg,AC,30500.0,762.5,2022-10-06,7703.0,1,415.0
0190_0352.jpg,AC,30500.0,762.5,2022-10-06,7703.0,1,415.0
0191_0353.jpg,BC,34800.0,870.0,2028-12-11,8778.0,1,1018.0
0191_0354.jpg,BC,34800.0,870.0,2028-12-11,8778.0,1,1018.0
0192_0355.jpg,AC,30100.0,752.5,2028-04-25,7603.0,1,6385.0
0192_0356.jpg,AC,30100.0,752.5,2028-04-25,7603.0,1,6385.0
0193_0357.jpg,C,26600.0,665.0,2021-12-03,6728.0,1,925.0
0193_0358.jpg,C,26600.0,665.0,2021-12-03,6728.0,1,925.0
0194_0359.jpg,A,47400.0,1185.0,2023-01-25,11928.0,1,2931.0
0194_0360.jpg,A,47400.0,1185.0,2023-01-25,11928.0,1,2931.0
0195_0361.jpg,DA,24400.0,610.0,2023-11-18,6178.0,1,10539.0
0195_0362.jpg,DA,24400.0,610.0,2023-11-18,6178.0,1,10539.0
0196_0363.jpg,BC,27900.0,697.5,2025-04-19,7053.0,1,3829.0
0196_0364.jpg,BC,27900.0,697.5,2025-04-19,7053.0,1,3829.0
0197_0365.jpg,BQ,45900.0,1147.5,2025-05-16,11553.0,1,4336.0
0197_0366.jpg,BQ,45900.0,1147.5,2025-05-16,11553.0,1,4336.0
0198_0367.jpg,DA,30900.0,772.5,2024-07-02,7803.0,1,1467.0
0198_0368.jpg,DA,30900.0,772.5,2024-07-02,7803.0,1,1467.0
0199_0369.jpg,AC,49700.0,1242.5,2025-12-17,12503.0,1,3773.0
0199_0370.jpg,AC,49700.0,1242.5,2025-12-17,12503.0,1,3773.0
0200_0371.jpg,C,30000.0,750.0,2025-03-16,7578.0,1,4483.0
0200_0372.jpg,C,30000.0,750.0,2025-03-16,7578.0,1,4483.0
0201_0373.jpg,BB,50200.0,1255.0,2023-07-21,12628.0,1,559.0
0201_0374.jpg,BB,50200.0,1255.0,2023-07-21,12628.0,1,559.0
0202_0375.jpg,DA,33100.0,827.5,2023-04-05,8353.0,1,1074.0
0202_0376.jpg,DA,33100.0,827.5,2023-04-05,8353.0,1,1074.0
0203_0377.jpg,B,29300.0,732.5,2023-08-09,7403.0,1,8740.0
0203_0378.jpg,B,29300.0,732.5,2023-08-09,7403.0,1,8740.0
0204_0379.jpg,AC,45300.0,1132.5,2024-05-13,11403.0,1,3922.0
0204_0380.jpg,AC,45300.0,1132.5,2024-05-13,11403.0,1,3922.0
0206_0381.jpg,DA,27700.0,692.5,2028-12-08,7003.0,1,2860.0
0206_0382.jpg,DA,27700.0,692.5,2028-12-08,7003.0,1,2860.0
0207_0383.jpg,DA,25000.0,625.0,2025-04-19,6328.0,1,500.0
0207_0384.jpg,DA,25000.0,625.0,2025-04-19,6328.0,1,500.0
0208_0385.jpg,RE,44700.0,1117.5,2027-09-29,11253.0,1,4629.0
0208_0386.jpg,RE,44700.0,1117.5,2027-09-29,11253.0,1,4629.0
0209_0387.jpg,BC,46900.0,1172.5,2023-06-05,11803.0,1,7742.0
0209_0388.jpg,BC,46900.0,1172.5,2023-06-05,11803.0,1,7742.0
0210_0389.jpg,AA,36500.0,912.5,2027-09-12,9203.0,1,3686.0
0210_0390.jpg,AA,36500.0,912.5,2027-09-12,9203.0,1,3686.0
0211_0391.jpg,A,40700.0,1017.5,2022-09-29,10253.0,1,9724.0
0211_0392.jpg,A,40700.0,1017.5,2022-09-29,10253.0,1,9724.0
0212_0393.jpg,O,47100.0,1177.5,2023-03-01,11853.0,1,3853.0
0212_0394.jpg,O,47100.0,1177.5,2023-03-01,11853.0,1,3853.0
0214_0395.jpg,DA,41400.0,1035.0,2028-05-03,10428.0,1,257.0
0214_0396.jpg,DA,41400.0,1035.0,2028-05-03,10428.0,1,257.0
0215_0397.jpg,DA,29500.0,737.5,2028-12-17,7453.0,1,1316.0
0215_0398.jpg,DA,29500.0,737.5,2028-12-17,7453.0,1,1316.0
0216_0399.jpg,O,40800.0,1020.0,2025-06-04,10278.0,1,6583.0
0216_0400.jpg,O,40800.0,1020.0,2025-06-04,10278.0,1,6583.0
0219_0401.jpg,RE,49700.0,1242.5,2023-04-02,12503.0,1,6652.0
0219_0402.jpg,RE,49700.0,1242.5,2023-04-02,12503.0,1,6652.0
0220_0403.jpg,BC,45600.0,1140.0,2027-05-19,11478.0,1,7397.0
0220_0404.jpg,BC,45600.0,1140.0,2027-05-19,11478.0,1,7397.0
0223_0405.jpg,BQ,45800.0,1145.0,2026-06-24,11528.0,1,5325.0
0223_0406.jpg,BQ,45800.0,1145.0,2026-06-24,11528.0,1,5325.0
0224_0407.jpg,B,37400.0,935.0,2026-11-06,9428.0,1,4609.0
0224_0408.jpg,B,37400.0,935.0,2026-11-06,9428.0,1,4609.0
0226_0409.jpg,A,35600.0,890.0,2028-05-10,8978.0,1,2717.0
0226_0410.jpg,A,35600.0,890.0,2028-05-10,8978.0,1,2717.0
0227_0411.jpg,A,50000.0,1250.0,2026-12-16,12578.0,1,615.0
0227_0412.jpg,A,50000.0,1250.0,2026-12-16,12578.0,1,615.0
0229_0413.jpg,BQ,27400.0,685.0,2028-05-04,6928.0,1,2865.0
0229_0414.jpg,BQ,27400.0,685.0,2028-05-04,6928.0,1,2865.0
0230_0415.jpg,BB,43400.0,1085.0,2028-09-06,10928.0,1,4852.0
0230_0416.jpg,BB,43400.0,1085.0,2028-09-06,10928.0,1,4852.0
0231_0417.jpg,AA,36200.0,905.0,2023-02-10,9128.0,1,8111.0
0231_0418.jpg,AA,36200.0,905.0,2023-02-10,9128.0,1,8111.0
0232_0419.jpg,B,46800.0,1170.0,2028-10-05,11778.0,1,5153.0
0232_0420.jpg,B,46800.0,1170.0,2028-10-05,11778.0,1,5153.0
0234_0421.jpg,DA,32400.0,810.0,2023-04-03,8178.0,1,4609.0
0234_0422.jpg,DA,32400.0,810.0,2023-04-03,8178.0,1,4609.0
0235_0423.jpg,A,35600.0,890.0,2026-10-27,8978.0,1,3441.0
0235_0424.jpg,A,35600.0,890.0,2026-10-27,8978.0,1,3441.0
0236_0425.jpg,AA,39800.0,995.0,2027-03-11,10028.0,1,4349.0
0236_0426.jpg,AA,39800.0,995.0,2027-03-11,10028.0,1,4349.0
0237_0427.jpg,A,25900.0,647.5,2024-08-09,6553.0,1,1011.0
0237_0428.jpg,A,25900.0,647.5,2024-08-09,6553.0,1,1011.0
0238_0429.jpg,AC,25000.0,625.0,2026-06-23,6328.0,1,868.0
0238_0430.jpg,AC,25000.0,625.0,2026-06-23,6328.0,1,868.0
0239_0431.jpg,RE,43600.0,1090.0,2025-04-18,10978.0,1,2863.0
0239_0432.jpg,RE,43600.0,1090.0,2025-04-18,10978.0,1,2863.0
0240_0433.jpg,O,42000.0,1050.0,2025-09-22,10578.0,1,5087.0
0240_0434.jpg,O,42000.0,1050.0,2025-09-22,10578.0,1,5087.0
0241_0435.jpg,C,31500.0,787.5,2024-11-25,7953.0,1,568.0
0241_0436.jpg,C,31500.0,787.5,2024-11-25,7953.0,1,568.0
0242_0437.jpg,BB,52200.0,1305.0,2027-03-17,13128.0,1,890.0
0242_0438.jpg,BB,52200.0,1305.0,2027-03-17,13128.0,1,890.0
0243_0439.jpg,B,43600.0,1090.0,2023-12-17,10978.0,1,6445.0
0243_0440.jpg,B,43600.0,1090.0,2023-12-17,10978.0,1,6445.0
0245_0441.jpg,C,26500.0,662.5,2022-01-20,6703.0,1,665.0
0245_0442.jpg,C,26500.0,662.5,2022-01-20,6703.0,1,665.0
0246_0443.jpg,BC,45500.0,1137.5,2027-03-01,11453.0,1,451.0
0246_0444.jpg,BC,45500.0,1137.5,2027-03-01,11453.0,1,451.0
0247_0445.jpg,C,50200.0,1255.0,2022-04-24,12628.0,1,5959.0
0247_0446.jpg,C,50200.0,1255.0,2022-04-24,12628.0,1,5959.0
0248_0447.jpg,BB,48500.0,1212.5,2027-07-31,12203.0,1,3157.0
0248_0448.jpg,BB,48500.0,1212.5,2027-07-31,12203.0,1,3157.0
0249_0449.jpg,C,,,2024-07-08,,1,3501.0
0249_0450.jpg,C,,,2024-07-08,,1,3501.0
0250_0451.jpg,RE,47100.0,1177.5,2024-01-23,11853.0,1,2851.0
0250_0452.jpg,RE,47100.0,1177.5,2024-01-23,11853.0,1,2851.0
0251_0453.jpg,BB,24700.0,617.5,2022-01-22,6253.0,1,5090.0
0251_0454.jpg,BB,24700.0,617.5,2022-01-22,6253.0,1,5090.0
0252_0455.jpg,BQ,48100.0,1202.5,2023-03-23,12103.0,1,8968.0
0252_0456.jpg,BQ,48100.0,1202.5,2023-03-23,12103.0,1,8968.0
0253_0457.jpg,BQ,26500.0,662.5,2025-03-14,6703.0,1,807.0
0253_0458.jpg,BQ,26500.0,662.5,2025-03-14,6703.0,1,807.0
0254_0459.jpg,B,36300.0,907.5,2024-03-28,9153.0,1,5526.0
0254_0460.jpg,B,36300.0,907.5,2024-03-28,9153.0,1,5526.0
0255_0461.jpg,AC,52900.0,1322.5,2025-07-29,13303.0,1,4410.0
0255_0462.jpg,AC,52900.0,1322.5,2025-07-29,13303.0,1,4410.0
0256_0463.jpg,C,36300.0,907.5,2022-01-31,9153.0,1,6959.0
0256_0464.jpg,C,36300.0,907.5,2022-01-31,9153.0,1,6959.0
0257_0465.jpg,RE,36500.0,912.5,2023-02-07,9203.0,1,536.0
0257_0466.jpg,RE,36500.0,912.5,2023-02-07,9203.0,1,536.0
0258_0467.jpg,BQ,30000.0,750.0,2028-12-25,7578.0,1,6936.0
0258_0468.jpg,BQ,30000.0,750.0,2028-12-25,7578.0,1,6936.0
0260_0469.jpg,B,23100.0,577.5,2022-09-20,5853.0,1,6707.0
0260_0470.jpg,B,23100.0,577.5,2022-09-20,5853.0,1,6707.0
0262_0471.jpg,A,38600.0,965.0,2025-03-08,9728.0,1,653.0
0262_0472.jpg,A,38600.0,965.0,2025-03-08,9728.0,1,653.0
0263_0473.jpg,B,38500.0,962.5,2023-10-04,9703.0,1,5551.0
0263_0474.jpg,B,38500.0,962.5,2023-10-04,9703.0,1,5551.0
0264_0475.jpg,BC,27200.0,680.0,2027-01-21,6878.0,1,4184.0
0264_0476.jpg,BC,27200.0,680.0,2027-01-21,6878.0,1,4184.0
0266_0477.jpg,O,23500.0,587.5,2024-06-18,5953.0,1,819.0
0266_0478.jpg,O,23500.0,587.5,2024-06-18,5953.0,1,819.0
0267_0479.jpg,DA,51200.0,1280.0,2027-12-17,12878.0,1,2473.0
0267_0480.jpg,DA,51200.0,1280.0,2027-12-17,12878.0,1,2473.0
0268_0481.jpg,BB,49900.0,1247.5,2024-11-26,12553.0,1,5697.0
0268_0482.jpg,BB,49900.0,1247.5,2024-11-26,12553.0,1,5697.0
0269_0483.jpg,AA,34200.0,855.0,2024-03-31,8628.0,1,550.0
0269_0484.jpg,AA,34200.0,855.0,2024-03-31,8628.0,1,550.0
0270_0485.jpg,AA,45100.0,1127.5,2024-01-05,11353.0,1,7862.0
0270_0486.jpg,AA,45100.0,1127.5,2024-01-05,11353.0,1,7862.0
0271_0487.jpg,DA,27900.0,697.5,2024-02-17,7053.0,1,3899.0
0271_0488.jpg,DA,27900.0,697.5,2024-02-17,7053.0,1,3899.0
0272_0489.jpg,DA,36200.0,905.0,2028-12-03,9128.0,1,3700.0
0272_0490.jpg,DA,36200.0,905.0,2028-12-03,9128.0,1,3700.0
0273_0491.jpg,BB,36000.0,900.0,2022-06-06,9078.0,1,5836.0
0273_0492.jpg,BB,36000.0,900.0,2022-06-06,9078.0,1,5836.0
0274_0493.jpg,B,37300.0,932.5,2027-12-13,9403.0,1,1516.0
0274_0494.jpg,B,37300.0,932.5,2027-12-13,9403.0,1,1516.0
0275_0495.jpg,BC,23600.0,590.0,2022-03-22,5978.0,1,419.0
0275_0496.jpg,BC,23600.0,590.0,2022-03-22,5978.0,1,419.0
0276_0497.jpg,RE,47600.0,1190.0,2026-04-20,11978.0,1,5312.0
0276_0498.jpg,RE,47600.0,1190.0,2026-04-20,11978.0,1,5312.0
0277_0499.jpg,AC,44100.0,1102.5,2022-01-22,11103.0,1,678.0
0277_0500.jpg,AC,44100.0,1102.5,2022-01-22,11103.0,1,678.0
0278_0501.jpg,O,31100.0,777.5,2026-12-16,7853.0,1,10231.0
0278_0502.jpg,O,31100.0,777.5,2026-12-16,7853.0,1,10231.0
0279_0503.jpg,A,46000.0,1150.0,2023-11-16,11578.0,1,8713.0
0279_0504.jpg,A,46000.0,1150.0,2023-11-16,11578.0,1,8713.0
0280_0505.jpg,B,28300.0,707.5,2025-11-24,7153.0,1,2559.0
0280_0506.jpg,B,28300.0,707.5,2025-11-24,7153.0,1,2559.0
0281_0507.jpg,B,32500.0,812.5,2028-07-07,8203.0,1,6141.0
0281_0508.jpg,B,32500.0,812.5,2028-07-07,8203.0,1,6141.0
0282_0509.jpg,BB,28300.0,707.5,2027-03-10,7153.0,1,297.0
